Unnamed: 0,count,hate_speech,offensive_language,neither,tweet,class,class
23898,3,0,3,0,say gotta new bitch,1,1.0
6600,3,0,3,0,u going talk shit another state thats dat pussy shit,1,1.0
3074,3,0,3,0,fck dem bitches always got sum shit wit,1,1.0
5882,3,0,3,0,ok stupid bitch,1,1.0
8298,3,1,2,0,bitches tambout party bitch everybody party,1,1.0
1077,3,0,3,0,128563 niccas yall need lives money pussy hobbies sum guidance bunch petty miserable dick n booty ass boys,1,1.0
25198,3,0,3,0,twitter bitch isnt selling chokers1006810068,1,1.0
12650,3,0,3,0,lebron pussy always get picked cramps shit,1,1.0
84,3,0,3,0,ok sis shed rather broke bitch shrugs shell tell works,1,1.0
22288,3,0,3,0,lame bitches dont fighting chance,1,1.0
3091,3,0,3,0,bitches like means something,1,1.0
1614,6,0,6,0,8220 feel like twerking 1285141285148221 yo pussy stank 128581,1,1.0
16549,3,1,2,0,got hoes got niggas,1,1.0
3737,3,0,3,0,bitch ass nigggaaa,1,1.0
4642,6,0,6,0,pussy httptcottzsxbts74,1,1.0
20959,3,0,0,3,remember fear guide cripple,2,2.0
11745,3,0,0,3,isis jihadis australia shoot man face chanting 8216isis stay8217 httptcoxyzxv5lzs1 tcot pjnet,2,2.0
8010,3,0,0,3,anyone want absolutely amazing deliciously fresh perfect monkey bread 128586128584,2,2.0
12523,3,0,3,0,keep dem poo hoes ya tl b,1,1.0
9759,3,0,0,3,good morning twitter make today positive one cant beat many meanie-faces possible also hate flappy bird,2,2.0
12667,3,0,3,0,let find floyd mayweather bitter bitch today social networks128514 whohurtyou,1,1.0
13234,3,1,2,0,mother b bitch128545128548,1,1.0
5345,3,0,3,0,im tired dat bitch mannn128553128553128553,1,1.0
11359,3,0,0,3,went outside got mad bc weather trash,2,2.0
6555,3,0,3,0,haha pussy,1,1.0
1164,3,0,3,0,8220 girls fucking retarded back started cramping man8221 double ds,1,1.0
18314,3,1,0,2,incase hillbillies try roast 128010128010 httptcolj168ktccp,2,2.0
8508,3,0,3,0,cleary diz princess iz bad bitch httptcojv1sa1b2xw,1,1.0
14105,3,0,3,0,patty dont love hoes,1,1.0
2319,3,0,3,0,810 girls u went hs look horrible dont wanna believe itim bout piss facebook hoes,1,1.0
21044,3,0,2,1,sad girls look kim much like damn got famous hoe making sex tapes need find better role models,1,1.0
14155,3,2,1,0,phillip rivers look like almost wants call dude nigger bad play,0,0.0
8476,3,0,3,0,im calling bitch yeah ok called return calls especially aint girl8230 httptco6ssxopuhge,1,1.0
18255,3,0,3,0,see bitch walking around wearing rihanna ima grab titty hoe dare get mad fight ab8230,1,1.0
9405,3,0,3,0,football thing got bae dont got hoes come go time start focusing something thats real,1,1.0
19275,3,0,3,0,birthday wish many big booty hoes mane shit ima turn birthday,1,1.0
11043,3,0,0,3,miss monkey 128533,2,2.0
8203,3,0,3,0,hooping day tired bitch,1,1.0
9438,3,0,0,3,free birds lol,2,2.0
11601,3,0,0,3,im tryna get sleep birds start getting rowdy,2,2.0
5927,3,0,2,1,bet pay back bitch,1,1.0
5637,3,0,3,0,bitch probably deserved lol,1,1.0
1258,3,0,3,0,8220 128525 httptcow43kps9zp08221 hoe bad,1,1.0
15401,3,0,3,0,might hoes stroll jokes aside dej loaf dress like jerome h8230,1,1.0
22935,3,0,3,0,waka bitch bad fr,1,1.0
5562,3,0,3,0,send hoe 128514128514,1,1.0
22145,3,0,3,0,nothing wrong ariana grande cause dont look like hoe yall gotta problem,1,1.0
16738,3,0,3,0,welcome good burger home good burger fuck bitch,1,1.0
17416,3,0,3,0,22 make bitch sits couch turns ice age movie asks us hungry like arent t8230,1,1.0
11233,3,0,3,0,text ex new bitch pussy wetter,1,1.0
6378,3,0,3,0,pussy,1,1.0
3908,3,0,0,3,yankees playing tonight bronx3rd game current series diamondbacks,2,2.0
12202,3,0,3,0,yall worthless bitches like though,1,1.0
9892,3,0,2,1,hahahaaha teacher realed thots said need stop acting ghetto cause cute,1,1.0
24412,3,0,3,0,pussy like heart like fuck,1,1.0
11699,3,1,2,0,im surprised im still school tbh quite retard times im either exceptional subject absolute shiteee,1,1.0
12713,3,0,3,0,life would much doper could order pussy like pizza,1,1.0
12355,3,0,3,0,jenna came one pair shoes took two pair amp four shirts case retarded ass going work lol,1,1.0
2041,3,0,2,1,amp bitch ask jeans sag cuz tryna hold bandz 128176,1,1.0
17558,3,0,3,0,many bitches enough queens,1,1.0
22162,3,0,3,0,theres like 5 injuries game football shit trash lol,1,1.0
9244,3,0,2,1,every time mom calls bitch something lol,1,1.0
2139,4,0,4,0,see gotta get money palms itchin niggahs gossip like hoes bitches,1,1.0
22561,3,1,2,0,little bastard comes unto spinellis time little wigger rap thinh try say like im gonna die 128514,1,1.0
16884,3,0,3,0,envy bitches long full eyelashes 128532,1,1.0
11032,3,0,3,0,mean get married long sign prenuptial agreement 2014 bitch,1,1.0
1295,3,1,2,0,8220 aint gf lil nigguh stfu 1285571285148221 glory god lmfaooooooo 128557128554128517,1,1.0
22807,3,0,3,0,u corn fly bitch seeds lime green full crystal,1,1.0
13366,3,0,0,3,head big snapbacks128553128532 128557128557128557 like beanies better anyway128076,2,2.0
14022,3,3,0,0,retards retweet fuckry,0,0.0
4030,3,0,3,0,ur fucking half breed dog stop acting,1,1.0
21922,3,0,3,0,thats still pussy,1,1.0
2798,3,0,3,0,really miss know drink talk problems like basic bitches,1,1.0
7682,3,0,3,0,tall tee n sum slouch shoes couldve fucc yo bitch,1,1.0
8531,3,2,1,0,faggots honeybooboo imagine internet world created trap feed allah like gazelles stephenking,0,0.0
22680,4,0,4,0,today bitch hit face branch lost like 5 pounds water weight im sunburnt thank,1,1.0
20230,3,0,3,0,damn got bitches kanye voice,1,1.0
21286,3,0,2,1,shy glizzy sound dumb shit know nothing bout medellin,1,1.0
8934,3,0,3,0,dekalb police hoes,1,1.0
14559,6,1,5,0,bitch played much subway surfer httptcobk5unhqo3z,1,1.0
24570,3,0,3,0,im hoe forgetting umbrella,1,1.0
13840,3,0,3,0,omg im high bitch 128514,1,1.0
2226,3,1,2,0,really talk like buck nigger,1,1.0
7031,3,0,3,0,lj hoes,1,1.0
16517,3,0,0,3,yankees fans flashbacks remember phil hughes already 4 0 still 8230,2,2.0
16805,4,0,0,4,london evening well ex-iron maiden member tony moor busking outside balham train station 8230,2,2.0
18434,3,0,3,0,bitch wanna ignore text wait till get work caption httptcozwrimdzqnv,1,1.0
1912,3,0,3,0,8220 group chat bitches call yall undercover feds 128110128110128110 watching everybody8221,1,1.0
10003,3,0,3,0,prolly gone laugh n say bitch crazy 128514128514,1,1.0
17993,3,0,3,0,fav pic means dm hoe,1,1.0
9498,3,2,1,0,fuck ass redskin corners,0,0.0
671,3,0,3,0,2013taughtme pussy feels 128514128076,1,1.0
17518,3,1,2,0,obama allowing millions illegal aliens drug cartels terrorists enter open bordersliberal retards8230,1,1.0
18592,3,0,2,1,yu ah hoelmfao,1,1.0
3099,3,0,3,0,128514128514128514 idgaf man fuck hoes nice look aint,1,1.0
12781,3,0,3,0,literally best mood bitches literally killed vibe,1,1.0
8314,6,1,5,0,bitches rather petty hoes instead posting bail ah really fck em uppsa,1,1.0
13157,3,0,3,0,mfs dont care tha kid except niggas amp bitch,1,1.0
2213,3,0,3,0,requires soundcloud links tumblr bitches might let play party,1,1.0
12506,3,0,3,0,karma bitch usually comes around goes around right people always catch lucky breaks,1,1.0
1831,3,0,3,0,8220 doc8221hes pussy aint going anywhere,1,1.0
19125,3,0,3,0,im finna beg nigga fwm beg bitch friend 128514 fuck yall thought,1,1.0
16349,3,0,3,0,ima bitch lol,1,1.0
16434,6,0,6,0,im 128170 lil bitch,1,1.0
4379,3,0,1,2,feel see nothing wrong gta killing bc sole purpose game,2,2.0
319,3,0,3,0,dont got type bad bitches thing like iongotnotype,1,1.0
7821,3,0,3,0,people house bitch,1,1.0
20011,3,0,0,3,pleased proud announced sole curator soundtrack mockingjay - part 1,2,2.0
13246,3,0,3,0,murda mook rip shit,1,1.0
17500,3,0,2,1,damn hotter bitch,1,1.0
15719,3,0,3,0,lil wayne said even deaf bitches say hi tell blind bitch say gotta see headphones ju8230,1,1.0
20313,6,0,6,0,128530 hoes acting like getting fucked amp sucking dick 128080 aint saying nothing 128520,1,1.0
14045,3,0,1,2,dont vote cripple amirite bigot mt vote votewendydavis governor texas httptcolnaew8ccod,2,2.0
22559,3,0,3,0,lil thot bitch really tried run game,1,1.0
18238,3,0,3,0,dressin impress bitches niggas,1,1.0
14670,3,0,3,0,tweet somn laughs amp bitch wanna spoil fun getting serious 128530128530 httptco9ld1hwz1bu,1,1.0
14660,3,1,2,0,like flat tire need fix 8220 run em put gun em ask pussy nigga whats ya bitch 8221,1,1.0
1513,3,0,3,0,8220 heard thigh gaps way telling bitch pussy loose8221 httptcoosjvjzjxcg,1,1.0
3635,3,0,3,0,um fuck bitch done xavier hopefully respect girls bc alone dont want,1,1.0
15079,3,0,3,0,in2014 ladies please start grown women bad bitches gotta grow,1,1.0
9034,3,1,0,2,dont dance iggy trash like music,2,2.0
17817,3,0,3,0,dont get bitches take care mos overrated album released last 5 years,1,1.0
19719,6,0,5,1,girls curled ball bed waiting goodnight text go sleep bitch 8230,1,1.0
4176,3,0,3,0,close could bitch going 10 zip scorecards rightful mercy stoppage,1,1.0
13411,3,0,2,1,neighbors hate cuz smoke weed blast ghetto music room,1,1.0
10214,3,0,3,0,like apples pineapple bitch,1,1.0
21556,3,0,3,0,soon da money gon dem bitches leavinyou get locked aint gon visit ya neither,1,1.0
11269,3,0,3,0,told mom eats cereal ugly amp gon say rude little bitch thought let bitch know 128514,1,1.0
20975,3,0,3,0,riding quad bitch 128540 httptcoeppemqfxxo,1,1.0
10710,3,1,2,0,hate nosey bitch like mind yah business,1,1.0
21802,3,0,3,0,thanksgiving break bitches,1,1.0
19286,3,1,2,0,smh hoe couldnt wait,1,1.0
10121,3,0,3,0,hoes prayin niccas dnt kno dat background,1,1.0
1008,3,0,3,0,128514128514128514 bitch lrt,1,1.0
13113,3,0,3,0,amp elizabeth bitches,1,1.0
242,3,0,1,2,eli manning threw nfl-leading 27th interception season lmao trash,2,2.0
15288,3,0,0,3,highest score flappy bird cant beat httptcoi2qgswipdc,2,2.0
15764,3,0,3,0,alot good girls made twitter amp became hoe attention dont receive fathers,1,1.0
19054,6,0,5,1,hoes aint got manners,1,1.0
14189,3,1,2,0,pisses much brett screams fag whore window people,1,1.0
16411,3,0,0,3,female ig models person trash 128546,2,2.0
2186,3,0,3,0,gigantic big faggot chubbs bout earl,1,1.0
20470,3,0,3,0,8220 text someone pussy good amp sorry wrong number quote response8221128514128514 http8230,1,1.0
22077,3,0,3,0,bitches failed geometry know exactly angle use take perfect selfie,1,1.0
5132,3,0,3,0,pussy,1,1.0
1599,3,0,3,0,8220 smoke like 20 backwoods day8221 cop dem bitches da box woe httptcoldr5s3kpng,1,1.0
6382,3,0,3,0,hotter pussy pepper patchwho makes shit anyways,1,1.0
15659,3,0,3,0,8220you8217re bitch8221 that8217s new information thanks,1,1.0
22529,3,0,3,0,yall side hoes gone look valentines day lol httptcosjmjiysthi,1,1.0
12055,3,0,3,0,im still going trick treating thats free munchies bitch,1,1.0
14107,3,1,2,0,paula patton pussy got nigga stage knees talmbout gotta get back tonight,1,1.0
22136,3,0,3,0,yall idolize kanye wifed hoe lol,1,1.0
19585,3,1,2,0,stop respecting women admit hoe phase,1,1.0
24230,3,0,2,1,damn nothing tweetnothing complain bitch lol,1,1.0
20801,3,0,3,0,lmao niggah twitter kenosha bitches cant trained like florida bitches,1,1.0
10273,3,0,3,0,almost beat bitch,1,1.0
20742,3,2,1,0,black girls never guess cause dont call hoes sell drugs shoot niggas well,0,0.0
24405,6,2,4,0,heard ya got man hoe hope understand tho,1,1.0
22514,3,0,3,0,guy 100 retarded,1,1.0
18864,3,0,3,0,pussy fatter ya dick lmao,1,1.0
70,3,0,0,3,eggplant emoji doey say looked like scream lmao,2,2.0
19367,3,0,3,0,make sure take rage unsuspecting targets today chose stapler bitch coming,1,1.0
22510,3,0,3,0,girl asked call girl bitches go panties basically brag good sucking dick,1,1.0
12116,3,0,3,0,indiana aint gone give niccas shit posed win last game,1,1.0
9550,3,0,3,0,fuck u 2 bitch call cops,1,1.0
11879,3,0,3,0,words whore hoe slut prostitute ect werent invented would alot pussy go round,1,1.0
5521,3,0,3,0,many times listen pussy song today,1,1.0
9017,3,0,1,2,dominoes moonlit lake velvet underground honey whiskey white trash heaven accept ridiculebut tonight,2,2.0
24226,6,0,6,0,cut bitch,1,1.0
17586,3,0,3,0,screw hoes httptcohbbex5cieb,1,1.0
19522,3,0,1,2,sonia never criticises kejriwal trashes every leader never criticises sonia touching yok8230,2,2.0
2727,3,0,3,0,get degree first bitch,1,1.0
15539,3,0,2,1,today bitch today soooo ur black feminist u know pointless i8230,1,1.0
24281,3,2,1,0,dumb ugly stupid bullshit ass bitch 128074128074128074,0,0.0
3092,6,0,6,0,gotta atleast 510 call bitch lol,1,1.0
10581,3,0,3,0,find hard believe cee-lo raping hoes easy get panties successful,1,1.0
14748,3,0,2,1,like seat also dont assume woman contributes sex convo means pussy open f8230,1,1.0
4382,3,0,2,1,im already bitch hahaha,1,1.0
12361,3,0,0,3,jeter almost broke yankee stadium,2,2.0
5071,3,0,1,2,oh well turns baby aint mine jig,2,2.0
4438,3,0,3,0,bitch tellin,1,1.0
3700,3,1,0,2,ltltbest name twitter ever aka jewbaccaltltsecond best name twitter,2,2.0
3013,3,1,2,0,128514128514 im finna dm pic bruh hoes funny,1,1.0
3999,3,0,0,3,charlie day,2,2.0
21107,3,0,0,3,see jumbotron that8217s jig,2,2.0
24682,3,0,3,0,lol bitches aint shit,1,1.0
4278,3,2,1,0,swear god nigger better still hang work got hype,0,0.0
19369,6,1,5,0,jimmy graham one ugly son bitch,1,1.0
13617,3,1,2,0,nigga wus graduating wasnt 6th grade 1996 hoe,1,1.0
19315,3,0,3,0,gave number bad ass bitch days agoshe said ill call make home im starting think tha8230,1,1.0
11157,3,0,3,0,see tweets bitch lmfao von kick curb call n curse ass,1,1.0
18751,3,0,3,0,yeen suckin yeen fuckin watchu doin hoe,1,1.0
6288,3,0,3,0,mammy push white baby like bitch,1,1.0
5788,3,0,0,3,lol get yellow bleach stain use baking soda hydrogen peroxide paste stain throw washer,2,2.0
3332,3,1,2,0,funky hoe gone solo,1,1.0
20547,3,0,3,0,sideline hoe gets mad bitch shut okay second time sudden probl8230,1,1.0
16293,6,0,6,0,lol funny tho cuz every hoe talk shit nvm shit aint player,1,1.0
17192,3,1,2,0,ion like annoying 128514 thincc knows dont toothat nigga supa fag dave,1,1.0
24328,6,0,6,0,fuck ah bitch think commas,1,1.0
18279,3,0,0,3,great regular season ball birds,2,2.0
23313,3,0,0,3,whoever mocks poor insults maker glad calamity go unpunished httptcop7zwaoxi4l,2,2.0
2467,3,0,3,0,hoes house tony spot mf,1,1.0
14596,3,0,3,0,hoe aint loyal- nigga cheated girl 7 times broke,1,1.0
13196,3,0,3,0,mom heard song guy bitches long something could fuck world 72 hours something lolol,1,1.0
22091,3,0,3,0,way hawk girl green lantern trust hoes nope,1,1.0
11064,3,0,3,0,need trippy bitch aint wit cute shit,1,1.0
8808,3,0,3,0,cut bitch,1,1.0
24585,3,3,0,0,real life online follow sorry folks cause look like border hopper dont mean one born raised,0,0.0
22477,3,0,3,0,bitch think cool jordan 6 rings get fuck,1,1.0
16592,3,0,3,0,bitch must b jojo world 128514128564128561,1,1.0
952,3,0,3,0,60 torch drain cause either high lost one niggas finessed hoe fuckkkkk ittt,1,1.0
7662,3,1,2,0,miserable bitch docket today lois misery lerner better get grilled ordered harassment undeniable breakherdown war,1,1.0
12220,3,0,3,0,friday bitch httptco9taj2ouscc,1,1.0
8937,3,0,1,2,delusional teabagger thinks stop gay marriage wisconsin httptcosp6o6voydw lgbt teaparty gaymarriage ssm,2,2.0
6996,3,0,3,0,bye bitch byeeeee,1,1.0
11026,3,0,2,1,masturbated lingerie catalog spite dare throw trash get look,1,1.0
10608,3,0,3,0,give niggas hope sell bitches dreams,1,1.0
1195,3,0,3,0,8220 one wrong move consider bitch mine httptco01vjzqnahh8221,1,1.0
21246,3,1,2,0,shoot nigga amp shorty bitch 128143128299,1,1.0
17713,3,0,3,0,welp girl dreams hoe guy dreams aint shit facts life,1,1.0
21080,3,0,3,0,saya natsukawa gets pussy fucked licked two horny160japaneses httptcoe1va9eiiz3,1,1.0
13384,3,0,3,0,main bitch ghost,1,1.0
11285,3,0,3,0,use wanna fuck bitch mo,1,1.0
20135,6,2,3,1,ezra miller openly queer male playing flash making first openly queer male play lead superhe8230,1,1.0
12969,3,1,2,0,lookin like total swag fag ayeeee,1,1.0
24752,3,1,2,0,need get sheriff rick show pussy ass police officers boss,1,1.0
4119,3,0,3,0,nice pussy,1,1.0
893,3,0,3,0,pornandroidiphoneipadsexxxx ebony ebony texas bbw big deep pussy httptcodbbxsow8m2,1,1.0
11278,3,0,2,1,try get back anime swear every show revolves around either teenage girls boys pussy talk,1,1.0
23416,3,0,3,0,wintertime bout turn grind back dont spent enough money wit u niccas,1,1.0
7487,3,0,3,0,weve used word cunt almost 3 times beautiful,1,1.0
22248,3,0,3,0,hoes busting nuts get,1,1.0
20285,3,1,2,0,man robin thicke black tv trying get pussy back,1,1.0
19210,3,1,2,0,sharpton went big fat snitch skinny bitch either way hes nothing carni8230,1,1.0
9570,3,1,2,0,fuck hoe ass nigga white-fronted parrot species besides humans french kiss prelude sex,1,1.0
1902,3,0,3,0,8220 see many mad hoes tl tht shit illegal8221tbh,1,1.0
17640,6,0,6,0,eating womans pussy good soul,1,1.0
12583,3,0,3,0,lmao post away bitch ive seen memes word offer regards honestly dont care,1,1.0
5316,3,0,3,0,cuz thought got wife picked hoe im lovin songs man keep coming,1,1.0
2348,3,0,3,0,bitch,1,1.0
20272,3,0,3,0,preferring barefoot makes basic bitch sign get free mason jar,1,1.0
3589,3,3,0,0,fatherless wallet carrying ass video game playing ass negro breh filth way afford date twitterhoney,0,0.0
14315,3,0,3,0,never ever ever give nigga unless know fact yeen finna play bitch 1285149996,1,1.0
9563,3,2,1,0,fuck faggot grow im gonna old ass man still playing video games,0,0.0
894,3,0,3,0,pornandroidiphoneipadsexxxx erotic erotic wild tits pussy fucking httptco8hkc56j7c9,1,1.0
15198,3,0,2,1,retards chanting usa fc dallas game kansas usa,1,1.0
13799,3,0,3,0,nothing worse baby bitch pussy go fly kite,1,1.0
3586,3,0,3,0,bitch opulent fuck refrain conversing upon matters middle class,1,1.0
20417,3,0,3,0,yelling feelings self centered think bitches gr8,1,1.0
2646,3,1,2,0,bad hes faggot,1,1.0
7300,3,0,3,0,didnt even pass esl yet bitch lmao,1,1.0
12258,3,2,1,0,levels bitch cant fuck nigga cause like red bottom cant afford nigga got benz riding honda accord,0,0.0
2373,3,1,2,0,bc shes cunt hoe bag,1,1.0
8878,3,0,3,0,damn birds stay shitting car,1,1.0
8024,3,0,3,0,pet guinea pig die fucking blows,1,1.0
10905,3,0,3,0,know lot using ass hoes want bread wheels nigga go grind bitch10071,1,1.0
7445,3,0,3,0,course bitch kinda wanna attempt play madden tho,1,1.0
7462,3,0,0,3,aye respect ya hustle dont tweet anymore trash ass videosthank u kindly,2,2.0
18237,3,0,0,3,great story really like camel jockey camel races httptcox02xmavequ tra8230,2,2.0
6755,3,0,3,0,bitch need bring ass fucking practice,1,1.0
11957,3,1,2,0,one hoes make known,1,1.0
8028,3,0,0,3,tired mock drafts lets clowney 1st pick thinks round 1 becomes chaos showofhands,2,2.0
1690,3,0,3,0,8220 8220 lol 4got rose dat nicca tho8221 1 never forget8221lol yee trippin,1,1.0
19437,3,0,0,3,oreo cheesecake httptcoyw299xjzb2,2,2.0
21053,6,0,6,0,bitches face bout couldnt bitches dick 128530,1,1.0
5643,3,2,1,0,naw dude wish theyre white trash,0,0.0
3482,3,0,3,0,retarded,1,1.0
1392,3,0,3,0,8220 versace versace talk shit twitter bitch blocked me8221,1,1.0
11764,3,1,0,2,idiotic censorship drive france president fails understand hes empowering jihadis censoring internet wholesale fail,2,2.0
8748,3,0,3,0,comin fat bitch,1,1.0
19055,3,0,2,1,self esteem two levels8226 im worthless piece shit deserves love 8226 bow bitches you8230,1,1.0
10730,3,0,3,0,hate females push asses walk know look like retarded flamingo right,1,1.0
23964,3,0,3,0,youre good listener 8220 8220 twitpic selfie bad bitch 8221 httptcotgqzqszji18221,1,1.0
3269,3,0,3,0,lmfaoooo bitch didnt change much could find,1,1.0
10156,3,2,1,0,hood niggas bitches love emojis lmfao,0,0.0
12335,3,0,0,3,jamaica populated island hillbillies even linguistics kind sub accent olde english derivatives,2,2.0
24889,3,0,3,0,really bitch,1,1.0
7781,3,0,3,0,want birthday big booty hoe,1,1.0
16812,3,0,3,0,shoutout chrisbrown beating another bitch,1,1.0
25277,3,0,3,0,gotta understand bitches childish,1,1.0
21280,3,2,1,0,shut faggot,0,0.0
841,3,0,3,0,agreed 5839958399 badd ones idkmixxed bitches really tho,1,1.0
8928,3,0,3,0,deez hoes actin,1,1.0
2713,3,0,0,3,ive shots go yellow smoke,2,2.0
10707,3,0,3,0,hate bitch love bitch say love nigga tooconfused ass bitch gon dois gay bitch straight bitch,1,1.0
14418,3,0,3,0,clocks still dont time hoes httptcoozm4cqe5me,1,1.0
10155,3,1,2,0,honkey ass bitch tryna tell shit,1,1.0
17932,3,0,3,0,yo bitch pussy like httptcogjxthtpjpu,1,1.0
23701,3,0,3,0,hoe u eat candy corn,1,1.0
23523,3,0,3,0,yall know im thankful ya bitch lmaoo sister funny,1,1.0
7855,3,0,3,0,hoes fuckin careful cos look good dont mean shes good,1,1.0
14933,6,0,6,0,yasss bitch,1,1.0
19523,3,0,3,0,hits bluntif guy talk 5 girls hoe hoes httptcoypwo5rqwld,1,1.0
2687,3,2,1,0,lmfao go bed whitey 128129,0,0.0
18889,3,0,0,3,meanwhile texas 19-year-old man facing 5 years life prison 25 worth pot brownies httptco438f8230,2,2.0
19400,3,0,3,0,money baddest bitch know,1,1.0
9485,3,0,3,0,fuck nigga feelings fuck nigga bitch,1,1.0
7951,3,0,3,0,girl pussy aint shit baby girl roll get high,1,1.0
12586,3,0,3,0,lmao comeback 8220 says twat sides head shaved like damn asshole,1,1.0
21223,3,0,3,0,wonder im hoes,1,1.0
3224,3,0,3,0,shut bitch focus l tomar,1,1.0
9545,3,0,3,0,fuck need fat bitch skinny bitches aint hungry da mula hahaha,1,1.0
10791,3,1,2,0,hate people terrible coping skills complain much oh mom died stop pussy,1,1.0
23174,3,0,3,0,ex girl friends get fat thats god saying hey man youre welcome lmfao 128514128557 big ole bitch,1,1.0
23831,3,0,3,0,know many hot bitches,1,1.0
5119,3,0,2,1,subtweeting using hashtag oomf whats difference p jk jerkin yo dick ya nigger faggot,1,1.0
13625,3,1,2,0,nigga pussy hope got 9 lives,1,1.0
14855,3,0,3,0,lmao bitches hate u still follow u,1,1.0
24496,3,0,3,0,never knew mother heartless bitch mother would popped foh,1,1.0
18829,3,0,3,0,sum hoes smoking look cute bitch u better inhale shit wasting weed,1,1.0
23373,3,0,3,0,bitch throwing condoms lmao,1,1.0
19767,3,0,3,0,bradshaw aint hoe,1,1.0
23630,3,0,3,0,yeah forgot say dumb 8220 made mistake calling bitch8221,1,1.0
16088,3,0,3,0,b da pussy 2 mins like httptcodnrcmkg5oo,1,1.0
10134,3,0,3,0,hoes hoes,1,1.0
11651,3,0,3,0,im pissed bitches dick shit dick softcause way carry got ticked aint tryin rick ross,1,1.0
10503,3,0,3,0,dont like bat man though fucked bitch twice,1,1.0
14915,3,2,1,0,man trying eat 128555 nigga said bitches showed nothin httptcou8230,0,0.0
15407,3,0,3,0,bitches aint shit swear think poppin cause instagram famous,1,1.0
16519,3,0,3,0,karmas bitch genuinely mean canttrustanyone hatefakepeople,1,1.0
4367,3,0,2,1,thats like trailer trash chick would name cat -,1,1.0
17569,3,1,2,0,daddy told date man soft hands lol either doesnt hard labor hes faggot,1,1.0
5969,3,0,3,0,fucking retarded,1,1.0
8698,3,0,3,0,chill bitch aint love,1,1.0
20705,3,0,3,0,claw ass u see bitch talkin shit twitter public httptcoyyq2d6jujd,1,1.0
3232,3,0,3,0,yooo thinking bout day lol really speaking one person niggah,1,1.0
11183,3,0,3,0,stay away bitches insecure wildning public say im immature,1,1.0
24180,3,0,3,0,bout beat case like pussy nigga 128074128074128074128074128074128074128074,1,1.0
9065,3,0,0,3,dont talk homecoming actually otherwise anti-nf people reason mock party,2,2.0
22435,3,0,3,0,bitch earning 6 figures shaking ass im done 128553,1,1.0
15696,3,0,3,0,yall gotta stop pumping ugly hoes heads 128567,1,1.0
19438,6,1,4,1,ask trust clegg cameron miliband vote yes never think cunts ever a8230,1,1.0
5782,3,0,3,0,hbic head bitch charge lol,1,1.0
19371,3,0,3,0,doggpound never left hip hop fans turned hoes literally ratchet broads pretend like baske8230,1,1.0
17553,3,0,3,0,lame dude anyway bitch bye 128514 dawg look shit httptcofu4dbqeotn,1,1.0
18623,6,0,6,0,give three wishesi wish wish wish would bitch,1,1.0
10216,3,0,3,0,look like big bad mama make fun pretty bitch wow httptcol7lhrusg3n,1,1.0
22428,3,0,3,0,bitch horseradish ponytail today dyed bald head ass hair red put bitch pony tail smh,1,1.0
9724,3,1,0,2,god people mean asian guy held door girls said surprised could see slant eye,2,2.0
1085,3,0,3,0,128588128591 8220 real men eat pussy8221,1,1.0
2234,3,0,0,3,thank dawn see state bird graces avatar,2,2.0
10425,3,0,2,1,come wit rocks yu get popped light yellow chevy color popcorn,1,1.0
8978,3,0,3,0,difference niggers niggas tupac og 128175 httpstcol2fm9cfgfw,1,1.0
20714,3,3,0,0,1 2 3 4 many niggers store knooooooow stealing 128514128514128514,0,0.0
18391,3,0,3,0,fighting bitches like legal,1,1.0
20478,3,0,0,3,p72 derek jeter used hit walk-off single final stadium at-bat images via htt8230,2,2.0
6648,3,1,2,0,nigga really dont give flying fuck u wanna talk shit back words scratch stop little bitch,1,1.0
10451,3,0,2,1,didnt know nig g-eazy reached million views one songs haha thats crazy,1,1.0
12588,3,0,3,0,lmaoo tyga wife hoes teenagers life sucks,1,1.0
8514,3,2,0,1,california home skater trash,0,0.0
3768,3,0,3,0,dont hoe haha,1,1.0
21621,3,0,3,0,still waiting oomf hit hoe lololol,1,1.0
22046,3,0,3,0,moment truly believe ur fucking pice trash lovely felling,1,1.0
5595,3,0,3,0,yes love make em masturbate voice bitches love southern accents,1,1.0
4825,3,2,1,0,okay closet fag,0,0.0
23769,3,0,3,0,cant spell patrick without trick trick treat bitch,1,1.0
23796,3,0,3,0,girls needa stop edits damn near got catfished week two ago bitch keeps findin way back128530128548128165128299128553,1,1.0
23682,3,0,3,0,yo pussy aint shit unless,1,1.0
24362,6,1,5,0,got death wish like 675 cunts im happy man fuckittt,1,1.0
15157,6,0,6,0,pussy bomb call dynamite,1,1.0
13908,3,0,3,0,okay im gonna need everyone stop calling rihanna hoe k thanks,1,1.0
17314,3,1,2,0,fr mane 100 shit cuff made happy one night cause hoes everybody fr,1,1.0
19610,3,0,3,0,8220 bruh never seen many ugly bitches one picture smh httptcoypggsf64ea8221 luda8230,1,1.0
17271,3,0,0,3,retweet see bird httptcoo7rexl0teu,2,2.0
20953,3,0,2,1,receipts still remember time lawrence left vile voice mail angry called ho everything lol,1,1.0
2660,3,0,3,0,place pussy stache let pussy take ride,1,1.0
7178,3,0,3,0,bitch meet plano senior high school vines got shit chest going take yall,1,1.0
14675,3,1,2,0,u ever kill ant sidewalk think damn nigga way get pussy,1,1.0
22186,3,0,3,0,bitches fake one min talking hoe next min bestfriends hoe,1,1.0
20806,6,0,6,0,took yo job bitch,1,1.0
